source,target,sim_value
출생아부모,임가수,0.30347747
출생아부모,장비대수,0.4355901
출생아부모,기혼여자,0.44456023
출생아부모,주요생산비,0.49366474
출생아부모,고령자거주가구,0.55169207
출생아부모,건물연면적규모,0.48520708
출생아부모,양식장면적,0.50400704
출생아부모,산업세분류,0.558534
출생아부모,신용부채비율,0.55296797
출생아부모,신용부채,0.59036916
출생아부모,주택소유자수,0.41297692
출생아부모,가구당월평균가계지출,0.4433874
출생아부모,순자본스톡,0.3736648
출생아부모,적립금액,0.43506166
출생아부모,무급가사노동,0.30554342
출생아부모,근로여건만족도,0.5742357
출생아부모,외국인수,0.37234074
출생아부모,투입물량,0.46901032
신생기업,사업체,0.31363755
신생기업,총자산,0.33123025
신생기업,경력단절여성,0.31879935
신생기업,기업,0.45087516
신생기업,경영주,0.3164193
신생기업,순자산,0.30979234
신생기업,창업,0.36127016
신생기업,해외건설,0.3280506
논벼수확농가,종사자규모,0.53968215
논벼수확농가,통근통학인구,0.37071127
논벼수확농가,기업체수,0.5647262
논벼수확농가,어가인구,0.6349108
논벼수확농가,가구내구재,0.33616966
논벼수확농가,기혼여성인구,0.53723866
논벼수확농가,월평균가계수지,0.65670437
논벼수확농가,어업종사가구원,0.69579303
논벼수확농가,평균시간,0.5728435
논벼수확농가,행위자평균시간,0.62612313
논벼수확농가,어가수,0.5159307
논벼수확농가,연간판매액,0.54542714
논벼수확농가,가구당월평균가계수지,0.60390604
논벼수확농가,재등록자,0.41541296
논벼수확농가,종사상지위,0.6544434
논벼수확농가,매출액규모,0.5805085
논벼수확농가,유형고정자산,0.5932168
논벼수확농가,가구당가계수지,0.44696692
논벼수확농가,부채잔액,0.35032368
논벼수확농가,어업종사자수,0.6255583
논벼수확농가,고령자인구,0.5870368
논벼수확농가,사회보험가입률,0.5931094
논벼수확농가,이동자수,0.3484089
논벼수확농가,임가인구,0.6355822
논벼수확농가,기성액,0.6706107
논벼수확농가,자본금규모,0.39910346
논벼수확농가,취업여부,0.5100743
논벼수확농가,비임금근로자,0.35127693
논벼수확농가,사교육참여율,0.40633634
논벼수확농가,종사기간,0.5847089
논벼수확농가,세대구성,0.39110973
논벼수확농가,사업장면적,0.47376528
논벼수확농가,경제활동상태,0.48730803
논벼수확농가,농업종사가구원,0.64944386
논벼수확농가,경력단절여성인구,0.4154721
논벼수확농가,마을수,0.56435895
논벼수확농가,통계인력,0.43706268
논벼수확농가,어업종사기간,0.56782526
논벼수확농가,귀화허가자,0.6634661
논벼수확농가,가계재무건전성,0.6234072
논벼수확농가,성별어가인구,0.6000986
논벼수확농가,출하및연말재고액,0.71659064
논벼수확농가,임업종사가구원,0.5932464
논벼수확농가,연간급여액,0.58952904
논벼수확농가,주거전용가구,0.5905323
논벼수확농가,부인수,0.3364248
논벼수확농가,1인취업가구,0.52022994
논벼수확농가,수목수,0.5345524
논벼수확농가,총조사가구,0.57176286
논벼수확농가,월평균가계지출,0.55745715
논벼수확농가,상대표준오차,0.66115016
논벼수확농가,취업시간,0.59375757
논벼수확농가,거주가구수,0.64256746
논벼수확농가,사육비,0.5210632
논벼수확농가,재혼신혼부부,0.6211132
논벼수확농가,운수비용,0.50986713
논벼수확농가,EBS교재비,0.46178073
논벼수확농가,보유농가,0.6127048
논벼수확농가,생산자본스톡,0.55930585
논벼수확농가,학생이외인구,0.45356008
논벼수확농가,직종별연간급여액,0.44071743
논벼수확농가,어학연수비용,0.4614104
논벼수확농가,출생아부모,0.5317796
논벼수확농가,어업경영주,0.33426684
논벼수확농가,법인수,0.5346617
논벼수확농가,연금가입자,0.51230377
논벼수확농가,임가수,0.42650422
논벼수확농가,장비대수,0.49485755
논벼수확농가,기혼여자,0.56433076
논벼수확농가,주요생산비,0.57058775
논벼수확농가,담보부채,0.34100518
논벼수확농가,사육현황,0.338415
논벼수확농가,고령자거주가구,0.6716366
논벼수확농가,건물연면적규모,0.6129059
논벼수확농가,산업소분류,0.40778553
논벼수확농가,양식장면적,0.68758726
논벼수확농가,산업세분류,0.6737893
논벼수확농가,신용부채비율,0.5192285
논벼수확농가,신용부채,0.55498475
논벼수확농가,한육우,0.32825434
논벼수확농가,주택소유자수,0.4046918
논벼수확농가,가구당월평균가계지출,0.5306004
논벼수확농가,순자본스톡,0.59765136
논벼수확농가,적립금액,0.6037747
논벼수확농가,통근인구,0.3252056
논벼수확농가,무급가사노동,0.3623843
논벼수확농가,근로여건만족도,0.6948264
논벼수확농가,외국인수,0.52358127
논벼수확농가,투입물량,0.54363245
판매농가,농가수,0.3160532
어업경영주,농가수,0.35853916
어업경영주,종사자규모,0.3216031
어업경영주,어가인구,0.32732823
어업경영주,월평균가계수지,0.40445223
어업경영주,어업종사가구원,0.38973987
어업경영주,연간판매액,0.35759315
어업경영주,가구당월평균가계수지,0.46197313
어업경영주,종사상지위,0.3114445
어업경영주,유형고정자산,0.30783182
어업경영주,가구당가계수지,0.31041583
어업경영주,어업종사자수,0.39346555
어업경영주,고령자인구,0.3475553
어업경영주,사회보험가입률,0.32394442
어업경영주,기성액,0.3302003
어업경영주,사교육참여율,0.30383837
어업경영주,종사기간,0.34480566
어업경영주,사업장면적,0.3062802
어업경영주,경제활동상태,0.30836922
어업경영주,농업종사가구원,0.31168687
어업경영주,통계인력,0.38042948
어업경영주,어업종사기간,0.34187534
어업경영주,귀화허가자,0.33036092
어업경영주,가계재무건전성,0.4258694
어업경영주,성별어가인구,0.4312866
어업경영주,출하및연말재고액,0.4103125
어업경영주,임업종사가구원,0.30878687
어업경영주,연간급여액,0.34436452
어업경영주,주거전용가구,0.32138926
어업경영주,총조사가구,0.34245205
어업경영주,월평균가계지출,0.3917299
어업경영주,상대표준오차,0.36140084
어업경영주,취업시간,0.3642391
어업경영주,거주가구수,0.37646216
어업경영주,사육비,0.36602828
어업경영주,재혼신혼부부,0.31358996
어업경영주,운수비용,0.40751112
어업경영주,EBS교재비,0.31687716
어업경영주,보유농가,0.3003886
어업경영주,논벼수확농가,0.33426684
어업경영주,장비대수,0.38780892
어업경영주,주요생산비,0.31509668
어업경영주,사육현황,0.33505687
어업경영주,고령자거주가구,0.4526724
어업경영주,건물연면적규모,0.37002835
어업경영주,양식장면적,0.37318456
어업경영주,산업세분류,0.36112508
어업경영주,신용부채비율,0.43099952
어업경영주,신용부채,0.4553216
어업경영주,가구당월평균가계지출,0.4509829
어업경영주,순자본스톡,0.31946582
어업경영주,적립금액,0.30223423
어업경영주,근로여건만족도,0.41121292
어업경영주,외국인수,0.32004973
어업경영주,투입물량,0.3445177
남자,가구,0.32394338
남자,가구주,0.3162443
남자,성별,0.40927687
남자,학생,0.34306324
남자,유업자,0.37533072
남자,연령,0.35612342
남자,여자,0.88011014
남자,기업,0.3109612
남자,가족,0.33029118
남자,기혼자,0.34281152
법인수,사업체수,0.38457376
법인수,행위자비율,0.34028938
법인수,농가수,0.47584465
법인수,종사자규모,0.30229628
법인수,기업체수,0.35151216
법인수,어가인구,0.50884664
법인수,가구내구재,0.3390304
법인수,기혼여성인구,0.3126257
법인수,월평균가계수지,0.47525483
법인수,어업종사가구원,0.4825369
법인수,재배면적,0.3445306
법인수,평균시간,0.43917462
법인수,행위자평균시간,0.5373355
법인수,어가수,0.4113633
법인수,연간판매액,0.43147773
법인수,가구당월평균가계수지,0.3701594
법인수,재등록자,0.33113375
법인수,종사상지위,0.45255375
법인수,매출액규모,0.42296743
법인수,유형고정자산,0.41643822
법인수,가구당가계수지,0.3703797
법인수,부채잔액,0.39674667
법인수,어업종사자수,0.46425584
법인수,고령자인구,0.44843435
법인수,사회보험가입률,0.4137633
법인수,이동자수,0.40144297
법인수,임가인구,0.386824
법인수,기성액,0.52780575
법인수,자본금규모,0.3447885
법인수,취업여부,0.34579155
법인수,개인농가,0.4065829
법인수,사교육참여율,0.35777786
법인수,종사기간,0.33006102
법인수,사업장면적,0.37335002
법인수,농업종사가구원,0.40886757
법인수,마을수,0.40195388
법인수,통계인력,0.38429165
법인수,어업종사기간,0.44303992
법인수,귀화허가자,0.5241215
법인수,가계재무건전성,0.4352675
법인수,월평균소득,0.3146767
법인수,성별어가인구,0.39325553
법인수,출하및연말재고액,0.5269201
법인수,임업종사가구원,0.36990714
법인수,연간급여액,0.51422685
법인수,주거전용가구,0.44588828
법인수,1인취업가구,0.4327681
법인수,수목수,0.33283398
법인수,총조사가구,0.38756925
법인수,월평균가계지출,0.41549942
법인수,상대표준오차,0.48460877
법인수,취업시간,0.35634762
법인수,거주가구수,0.54774415
법인수,사육비,0.40497255
법인수,재혼신혼부부,0.37017024
법인수,운수비용,0.37034938
법인수,보유농가,0.49855074
법인수,생산자본스톡,0.3737351
법인수,직종별연간급여액,0.44645628
법인수,출생아부모,0.39992946
법인수,논벼수확농가,0.5346617
법인수,연금가입자,0.3790774
법인수,임가수,0.37154728
법인수,장비대수,0.30525362
법인수,기혼여자,0.3944951
법인수,객실수,0.3643515
법인수,주요생산비,0.36055425
법인수,사육현황,0.3208739
법인수,고령자거주가구,0.5437133
법인수,건물연면적규모,0.43065968
법인수,양식장면적,0.47631443
법인수,산업세분류,0.5000356
법인수,신용부채비율,0.35771278
법인수,신용부채,0.37439662
법인수,한육우,0.34046796
법인수,주택소유자수,0.31378084
법인수,가구당월평균가계지출,0.3198291
법인수,순자본스톡,0.3517529
법인수,적립금액,0.4759272
법인수,통근인구,0.31131938
법인수,근로여건만족도,0.6259883
법인수,투입물량,0.37839833
인지도,수익성,0.300498
창업,가구,0.37345526
창업,사업체수,0.32487553
창업,일자리,0.31570157
창업,사업체,0.32765773
창업,학생,0.3283686
창업,산업,0.35141876
창업,이혼,0.36611733
창업,경력단절여성,0.31548026
창업,취업,0.51443875
창업,호텔업,0.30091307
창업,기업,0.43540636
창업,경영주,0.3279402
창업,농업법인,0.30768853
창업,신생기업,0.36127016
연금가입자,종사자수,0.30087188
연금가입자,가구원수,0.33195132
연금가입자,종사자규모,0.36363336
연금가입자,통근통학인구,0.332401
연금가입자,기업체수,0.36364076
연금가입자,어가인구,0.48802942
연금가입자,기혼여성인구,0.4657269
연금가입자,월평균가계수지,0.51927984
연금가입자,어업종사가구원,0.5069732
연금가입자,평균시간,0.39896056
연금가입자,행위자평균시간,0.42873654
연금가입자,어가수,0.381022
연금가입자,급여액,0.33515948
연금가입자,연간판매액,0.4060093
연금가입자,가구당월평균가계수지,0.4769828
연금가입자,종사상지위,0.47560814
연금가입자,매출액규모,0.45059755
연금가입자,유형고정자산,0.4596358
연금가입자,가구당가계수지,0.40553135
연금가입자,어업종사자수,0.54878074
연금가입자,고령자인구,0.49143386
연금가입자,사회보험가입률,0.48440567
연금가입자,임가인구,0.4062161
연금가입자,기성액,0.5599311
연금가입자,자본금규모,0.32734498
연금가입자,취업여부,0.36922434
연금가입자,비임금근로자,0.33708867
연금가입자,종사기간,0.4716964
연금가입자,세대구성,0.44023946
연금가입자,사업장면적,0.38308504
연금가입자,경제활동상태,0.38158235
연금가입자,농업종사가구원,0.46977815
연금가입자,경력단절여성인구,0.3972557
연금가입자,마을수,0.42194825
연금가입자,임차료,0.3082229
연금가입자,어업종사기간,0.4465075
연금가입자,귀화허가자,0.455687
연금가입자,가계재무건전성,0.5324628
연금가입자,월평균소득,0.42615482
연금가입자,성별어가인구,0.45524713
연금가입자,출하및연말재고액,0.44672573
연금가입자,임업종사가구원,0.3696387
연금가입자,연간급여액,0.3982556
연금가입자,주거전용가구,0.4861499
연금가입자,가구소득,0.30179518
연금가입자,1인취업가구,0.3417835
연금가입자,수목수,0.37659994
연금가입자,총조사가구,0.39369133
연금가입자,임금수준,0.36045733
연금가입자,월평균가계지출,0.4525176
연금가입자,상대표준오차,0.4592575
연금가입자,취업시간,0.34013692
연금가입자,거주가구수,0.47833785
연금가입자,사육비,0.38225678
연금가입자,재혼신혼부부,0.44996402
연금가입자,운수비용,0.38628843
연금가입자,EBS교재비,0.30204082
연금가입자,보유농가,0.41038808
연금가입자,생산자본스톡,0.36089823
연금가입자,어학연수비용,0.33532226
연금가입자,출생아부모,0.38903126
연금가입자,논벼수확농가,0.51230377
연금가입자,법인수,0.3790774
연금가입자,임가수,0.3008704
연금가입자,장비대수,0.33276853
연금가입자,기혼여자,0.40427187
연금가입자,주요생산비,0.47327906
연금가입자,고령자거주가구,0.54263216
연금가입자,건물연면적규모,0.44501245
연금가입자,양식장면적,0.44469303
연금가입자,산업세분류,0.4995754
연금가입자,신용부채비율,0.40159252
연금가입자,신용부채,0.43084708
연금가입자,주택소유자수,0.45331424
연금가입자,가구당월평균가계지출,0.4258358
연금가입자,순자본스톡,0.4195769
연금가입자,적립금액,0.4526283
연금가입자,근로여건만족도,0.5642291
연금가입자,외국인수,0.3771779
연금가입자,투입물량,0.40763897
임가수,어가인구,0.44499823
임가수,월평균가계수지,0.42969415
임가수,어업종사가구원,0.3635105
임가수,평균시간,0.34998414
임가수,행위자평균시간,0.41740772
임가수,연간판매액,0.42905784
임가수,가구당월평균가계수지,0.37207696
임가수,종사상지위,0.3789994
임가수,매출액규모,0.33500805
임가수,유형고정자산,0.36095327
임가수,가구당가계수지,0.35531572
임가수,어업종사자수,0.43074065
임가수,이동자수,0.30861834
임가수,임가인구,0.35269773
임가수,기성액,0.44622025
임가수,취업여부,0.31694818
임가수,사교육참여율,0.349004
임가수,종사기간,0.30478287
임가수,사업장면적,0.30910766
임가수,농업종사가구원,0.308394
임가수,마을수,0.45165548
임가수,귀화허가자,0.3918397
임가수,가계재무건전성,0.40753296
임가수,성별어가인구,0.4211571
임가수,출하및연말재고액,0.45259497
임가수,주거전용가구,0.44611242
임가수,1인취업가구,0.38419122
임가수,수목수,0.39331305
임가수,총조사가구,0.35598168
임가수,월평균가계지출,0.40898964
임가수,상대표준오차,0.3942838
임가수,거주가구수,0.39474767
임가수,사육비,0.37522
임가수,재혼신혼부부,0.35381705
임가수,운수비용,0.37488687
임가수,보유농가,0.35566163
임가수,생산자본스톡,0.33814213
임가수,출생아부모,0.30347747
임가수,논벼수확농가,0.42650422
임가수,법인수,0.37154728
임가수,연금가입자,0.3008704
임가수,장비대수,0.3359689
임가수,기혼여자,0.31986558
임가수,주요생산비,0.3652845
임가수,사육현황,0.3364577
임가수,고령자거주가구,0.45022413
임가수,건물연면적규모,0.4267694
임가수,양식장면적,0.44122663
임가수,산업세분류,0.4458263
임가수,신용부채비율,0.3793802
임가수,신용부채,0.37060708
임가수,가구당월평균가계지출,0.348492
임가수,순자본스톡,0.31366283
임가수,적립금액,0.38249356
임가수,근로여건만족도,0.5070489
임가수,외국인수,0.3246964
임가수,투입물량,0.40412724
해외건설,사업체수,0.35258386
해외건설,종사자수,0.34600997
해외건설,임금근로자,0.313031
해외건설,부가가치,0.30908892
해외건설,제조업,0.32017514
해외건설,주요지표,0.36007556
해외건설,생산액,0.34419823
해외건설,재배농가,0.30311105
해외건설,비임금근로자,0.31944838
해외건설,수출입,0.33536798
해외건설,경력단절여성,0.34131283
해외건설,출하액,0.30084395
해외건설,계약액,0.34774157
해외건설,취업자수,0.3403962
해외건설,자산현황,0.3027707
해외건설,수익성,0.3383579
해외건설,신생기업,0.3280506
해외건설,농가부채,0.309531
해외건설,농기계,0.33362615
해외건설,보유대수,0.32211855
실업률,인구,0.33919835
실업률,사업체수,0.34301156
실업률,취업자,0.47547695
실업률,종사자수,0.31909
실업률,일자리,0.45019776
실업률,소득,0.3977897
실업률,취업인구,0.3822243
실업률,경제활동인구,0.456415
실업률,농가인구,0.32143113
실업률,임금근로자,0.43765843
실업률,재배면적,0.3388444
실업률,이민자,0.33999732
실업률,비경제활동인구,0.41043124
실업률,저축액,0.3266023
실업률,실업자,0.50462705
실업률,혼인상태,0.34926316
실업률,주요지표,0.36419544
실업률,유업자,0.31851968
실업률,생산액,0.31027642
실업률,영업비용,0.322801
실업률,출생아수,0.45340222
실업률,수입액,0.3141102
실업률,비임금근로자,0.3447499
실업률,경력단절여성,0.31111962
실업률,근로여건,0.32941803
실업률,사망자수,0.3382877
실업률,여성인구,0.37130848
실업률,출하액,0.31177542
실업률,가구소득,0.44222242
실업률,임금수준,0.46695814
실업률,취업자수,0.5291394
실업률,근속기간,0.3663347
실업률,교육비,0.31708646
실업률,농가부채,0.4054279
실업률,고용률,0.5232146
실업률,소비자물가지수,0.35405463
실업률,임금,0.33098042
실업률,사교육비,0.36647958
총농가,농가수,0.30983776
총농가,유형고정자산,0.33903876
장비대수,종사자규모,0.3553361
장비대수,통근통학인구,0.31853133
장비대수,기업체수,0.3558209
장비대수,어가인구,0.4201778
장비대수,기혼여성인구,0.4091936
장비대수,월평균가계수지,0.3905205
장비대수,어업종사가구원,0.5342381
장비대수,행위자평균시간,0.42480415
장비대수,연간판매액,0.39405814
장비대수,가구당월평균가계수지,0.46373904
장비대수,종사상지위,0.4169539
장비대수,매출액규모,0.3812252
장비대수,유형고정자산,0.3779113
장비대수,어업종사자수,0.5165863
장비대수,고령자인구,0.3796622
장비대수,사회보험가입률,0.44198337
장비대수,임가인구,0.45633087
장비대수,기성액,0.3975946
장비대수,취업여부,0.43112752
장비대수,비임금근로자,0.3138496
장비대수,사교육참여율,0.4190792
장비대수,종사기간,0.50500643
장비대수,사업장면적,0.36761376
장비대수,경제활동상태,0.38228798
장비대수,농업종사가구원,0.44406688
장비대수,경력단절여성인구,0.40394545
장비대수,마을수,0.35765937
장비대수,어업종사기간,0.47832277
장비대수,귀화허가자,0.45069668
장비대수,가계재무건전성,0.531523
장비대수,성별어가인구,0.4802725
장비대수,출하및연말재고액,0.48318148
장비대수,임업종사가구원,0.4436899
장비대수,연간급여액,0.39283586
장비대수,주거전용가구,0.3723554
장비대수,1인취업가구,0.3859285
장비대수,수목수,0.41659513
장비대수,총조사가구,0.4430792
장비대수,월평균가계지출,0.44708642
장비대수,상대표준오차,0.48919618
장비대수,취업시간,0.44022772
장비대수,거주가구수,0.48440534
장비대수,사육비,0.3629492
장비대수,재혼신혼부부,0.5709487
장비대수,운수비용,0.5411457
장비대수,EBS교재비,0.41600478
장비대수,보유농가,0.41215912
장비대수,생산자본스톡,0.3415172
장비대수,학생이외인구,0.30544534
장비대수,직종별연간급여액,0.30064657
장비대수,어학연수비용,0.36475992
장비대수,출생아부모,0.4355901
장비대수,논벼수확농가,0.49485755
장비대수,어업경영주,0.38780892
장비대수,법인수,0.30525362
장비대수,연금가입자,0.33276853
장비대수,임가수,0.3359689
장비대수,기혼여자,0.4553787
장비대수,주요생산비,0.47520286
장비대수,담보부채,0.38085416
장비대수,고령자거주가구,0.4845981
장비대수,건물연면적규모,0.43196803
장비대수,양식장면적,0.53996235
장비대수,산업세분류,0.4465001
장비대수,신용부채비율,0.49204883
장비대수,신용부채,0.514429
장비대수,한육우,0.32024318
장비대수,주택소유자수,0.34246308
장비대수,가구당월평균가계지출,0.4945514
장비대수,순자본스톡,0.4720993
장비대수,적립금액,0.43618673
장비대수,무급가사노동,0.31215018
장비대수,근로여건만족도,0.48271248
장비대수,외국인수,0.3706499
장비대수,투입물량,0.45213696
어업가구,가구당월평균가계수지,0.30345923
어업가구,가구당가계수지,0.30941722
어업가구,거주가구수,0.320805
어업가구,운수비용,0.3312547
어업가구,신용부채비율,0.31544125
어업가구,가구당월평균가계지출,0.30328423
어업가구,근로여건만족도,0.3408165
청소년,학생,0.37253112
청소년,고령자인구,0.32516205
청소년,경력단절여성,0.3056056
청소년,자원봉사활동,0.3354976
청소년,장애인,0.32619467
기혼여자,종사자규모,0.47284585
기혼여자,통근통학인구,0.35955217
기혼여자,기업체수,0.36947116
기혼여자,어가인구,0.41254017
기혼여자,가구내구재,0.35651612
기혼여자,기혼여성인구,0.4581022
기혼여자,월평균가계수지,0.4593979
기혼여자,어업종사가구원,0.5043245
기혼여자,평균시간,0.35800162
기혼여자,행위자평균시간,0.46660337
기혼여자,어가수,0.4008686
기혼여자,연간판매액,0.37713966
기혼여자,가구당월평균가계수지,0.4352912
기혼여자,종사상지위,0.46177134
기혼여자,매출액규모,0.4178858
기혼여자,유형고정자산,0.45277947
기혼여자,가구당가계수지,0.34311423
기혼여자,어업종사자수,0.49905407
기혼여자,고령자인구,0.5381134
기혼여자,사회보험가입률,0.50354624
기혼여자,임가인구,0.49214685
기혼여자,기성액,0.5064379
기혼여자,자본금규모,0.33655044
기혼여자,취업여부,0.45085362
기혼여자,비임금근로자,0.33527088
기혼여자,사교육참여율,0.41524673
기혼여자,종사기간,0.5104404
기혼여자,사업장면적,0.38059255
기혼여자,경제활동상태,0.43049186
기혼여자,농업종사가구원,0.48462507
기혼여자,경력단절여성인구,0.41516075
기혼여자,마을수,0.5362528
기혼여자,통계인력,0.3427896
기혼여자,어업종사기간,0.44401208
기혼여자,귀화허가자,0.54775405
기혼여자,가계재무건전성,0.5534768
기혼여자,월평균소득,0.31859118
기혼여자,성별어가인구,0.5453558
기혼여자,출하및연말재고액,0.46929833
기혼여자,임업종사가구원,0.4678009
기혼여자,연간급여액,0.42605647
기혼여자,주거전용가구,0.47581992
기혼여자,1인취업가구,0.47722232
기혼여자,수목수,0.4116342
기혼여자,총조사가구,0.42074567
기혼여자,월평균가계지출,0.44949603
기혼여자,상대표준오차,0.43663168
기혼여자,취업시간,0.43622667
기혼여자,거주가구수,0.52985317
기혼여자,사육비,0.44250235
기혼여자,재혼신혼부부,0.5038528
기혼여자,운수비용,0.49090773
기혼여자,EBS교재비,0.3696778
기혼여자,보유농가,0.42997473
기혼여자,생산자본스톡,0.48274723
기혼여자,학생이외인구,0.38211524
기혼여자,직종별연간급여액,0.40035945
기혼여자,어학연수비용,0.4194127
기혼여자,출생아부모,0.44456023
기혼여자,논벼수확농가,0.56433076
기혼여자,법인수,0.3944951
기혼여자,연금가입자,0.40427187
기혼여자,임가수,0.31986558
기혼여자,장비대수,0.4553787
기혼여자,주요생산비,0.518683
기혼여자,고령자거주가구,0.50477093
기혼여자,건물연면적규모,0.39516357
기혼여자,산업소분류,0.37788993
기혼여자,양식장면적,0.5131538
기혼여자,산업세분류,0.54519016
기혼여자,신용부채비율,0.43342623
기혼여자,신용부채,0.44566143
기혼여자,주택소유자수,0.3834824
기혼여자,가구당월평균가계지출,0.4196653
기혼여자,순자본스톡,0.4598971
기혼여자,적립금액,0.49603066
기혼여자,근로여건만족도,0.5703049
기혼여자,외국인수,0.35600862
기혼여자,투입물량,0.44685274
농가부채,인구,0.31012765
농가부채,농가,0.42252707
농가부채,사업체수,0.43839052
농가부채,취업자,0.3866402
농가부채,종사자수,0.40117928
농가부채,일자리,0.3225914
농가부채,일반가구,0.3065211
농가부채,농가수,0.33377436
농가부채,가구원수,0.42541745
농가부채,소득,0.36218783
농가부채,취업인구,0.3925014
농가부채,1인가구,0.34355745
농가부채,부채,0.34195668
농가부채,경제활동인구,0.34150293
농가부채,농가인구,0.5598455
농가부채,주택,0.308453
농가부채,임금근로자,0.43057653
농가부채,재배면적,0.46633208
농가부채,급여액,0.36350158
농가부채,저축액,0.35106328
농가부채,가구수,0.38798818
농가부채,실업자,0.3595231
농가부채,주요지표,0.39213383
농가부채,연간소득,0.37676427
농가부채,생산액,0.40252495
농가부채,재배농가,0.42983308
농가부채,인건비,0.31610075
농가부채,영업비용,0.3874119
농가부채,출생아수,0.3334336
농가부채,총자산,0.33036348
농가부채,기업수,0.30372995
농가부채,수입액,0.34031644
농가부채,비임금근로자,0.34810233
농가부채,경력단절여성,0.3210197
농가부채,근로여건,0.35605142
농가부채,생산비,0.37067732
농가부채,사망자수,0.33897418
농가부채,임차료,0.38246715
농가부채,주택수,0.37229666
농가부채,월평균소득,0.34480742
농가부채,호텔업,0.31831524
농가부채,여성인구,0.4384372
농가부채,출하액,0.30317697
농가부채,계약액,0.4055764
농가부채,가구소득,0.37428847
농가부채,판매액,0.3458563
농가부채,경지면적,0.47354397
농가부채,임금수준,0.4048132
농가부채,취업자수,0.48213616
농가부채,자산현황,0.47128913
농가부채,개인대출,0.35067508
농가부채,육우,0.3009489
농가부채,농업법인,0.3472157
농가부채,교육비,0.33259216
농가부채,해외건설,0.309531
농가부채,실업률,0.4054279
농가부채,농기계,0.3500433
농가부채,고용률,0.36273384
농가부채,연금수급자,0.4499887
농가부채,기타경비,0.39788923
농가부채,산란계,0.43332878
농가부채,임금,0.30548894
농가부채,사교육비,0.42692354
부인,이혼,0.37133893
부인,자녀,0.35683614
부인,혼인,0.3001579
객실수,인구,0.32768533
객실수,가구,0.3120238
객실수,사업체수,0.452518
객실수,종사자수,0.41589588
객실수,면적,0.43195018
객실수,사업체,0.3160749
객실수,농가수,0.42836642
객실수,가구원수,0.41121352
객실수,행정리,0.36977038
객실수,가구원,0.33428276
객실수,급여액,0.30119547
객실수,가구수,0.40184024
객실수,연간소득,0.33294442
객실수,종업원수,0.41423556
객실수,연령,0.30008778
객실수,총자산,0.33832887
객실수,기업수,0.32080105
객실수,시군구,0.32386494
객실수,임차료,0.3526239
객실수,점포수,0.48451582
객실수,주택수,0.32231995
객실수,월평균소득,0.42292958
객실수,호텔업,0.3797716
객실수,여성인구,0.3106234
객실수,경지면적,0.34338766
객실수,자산현황,0.35000518
객실수,법인수,0.3643515
객실수,보유대수,0.32255256
객실수,구성비,0.34752002
객실수,기타경비,0.3560045
주요생산비,농가수,0.31208357
주요생산비,종사자규모,0.42333615
주요생산비,통근통학인구,0.3805792
주요생산비,기업체수,0.4698112
주요생산비,어가인구,0.56528664
주요생산비,가구내구재,0.33681723
주요생산비,기혼여성인구,0.52390105
주요생산비,월평균가계수지,0.55620646
주요생산비,어업종사가구원,0.6084514
주요생산비,평균시간,0.45476323
주요생산비,행위자평균시간,0.5503467
주요생산비,어가수,0.47048947
주요생산비,연간판매액,0.5013895
주요생산비,가구당월평균가계수지,0.5737657
주요생산비,재등록자,0.30367985
주요생산비,종사상지위,0.58317995
주요생산비,매출액규모,0.48924515
주요생산비,유형고정자산,0.51377517
주요생산비,가구당가계수지,0.48401764
주요생산비,부채잔액,0.364489
주요생산비,어업종사자수,0.62219775
주요생산비,고령자인구,0.5417798
주요생산비,사회보험가입률,0.57354563
주요생산비,임가인구,0.4719748
주요생산비,기성액,0.58748317
주요생산비,자본금규모,0.3584254
주요생산비,취업여부,0.4920724
주요생산비,비임금근로자,0.4447109
주요생산비,사교육참여율,0.40143603
주요생산비,종사기간,0.4800721
주요생산비,세대구성,0.31815135
주요생산비,사업장면적,0.44930148
주요생산비,경제활동상태,0.48811728
주요생산비,농업종사가구원,0.5327016
주요생산비,경력단절여성인구,0.45016587
주요생산비,마을수,0.44714457
주요생산비,통계인력,0.32727078
주요생산비,어업종사기간,0.48572102
주요생산비,귀화허가자,0.5476977
주요생산비,가계재무건전성,0.6536897
주요생산비,월평균소득,0.361647
주요생산비,성별어가인구,0.5060194
주요생산비,출하및연말재고액,0.510554
주요생산비,장애인,0.3357868
주요생산비,임업종사가구원,0.4793243
주요생산비,연간급여액,0.45621935
주요생산비,주거전용가구,0.5032757
주요생산비,부인수,0.36663833
주요생산비,1인취업가구,0.455658
주요생산비,수목수,0.45164156
주요생산비,총조사가구,0.45442662
주요생산비,월평균가계지출,0.49502757
주요생산비,다문화가구,0.30852363
주요생산비,상대표준오차,0.579361
주요생산비,취업시간,0.5368052
주요생산비,거주가구수,0.54006374
주요생산비,사육비,0.44726798
주요생산비,재혼신혼부부,0.5999843
주요생산비,운수비용,0.49094358
주요생산비,EBS교재비,0.43384808
주요생산비,보유농가,0.58971024
주요생산비,생산자본스톡,0.4533256
주요생산비,학생이외인구,0.3915042
주요생산비,직종별연간급여액,0.3332821
주요생산비,어학연수비용,0.39864916
주요생산비,출생아부모,0.49366474
주요생산비,논벼수확농가,0.57058775
주요생산비,어업경영주,0.31509668
주요생산비,법인수,0.36055425
주요생산비,연금가입자,0.47327906
주요생산비,임가수,0.3652845
